id,created_at,text,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,public_metrics_bookmark_count,public_metrics_impression_count,entities_mentions,entities_urls,entities_annotations,entities_hashtags
1965323488933413314,2025-09-09T07:56:48.000Z,#BattleOfGalwan https://t.co/sj4iy4SXaz,4069,2326,37264,397,434,1650482,,"[{'start': 16, 'end': 39, 'url': 'https://t.co/sj4iy4SXaz', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1965323488933413314/photo/1', 'display_url': 'pic.x.com/sj4iy4SXaz', 'media_key': '3_1965323325095211008'}]",,"[{'start': 0, 'end': 15, 'tag': 'BattleOfGalwan'}]"
1910650704185930235,2025-04-11T11:06:40.000Z,Berry good for u https://t.co/57tbGbyYiJ,3047,2407,22400,210,337,1051136,,"[{'start': 17, 'end': 40, 'url': 'https://t.co/57tbGbyYiJ', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1910650704185930235/video/1', 'display_url': 'pic.x.com/57tbGbyYiJ', 'media_key': '13_1910650617069993984'}]","[{'start': 0, 'end': 4, 'probability': 0.8027, 'type': 'Other', 'normalized_text': 'Berry'}]",
1905069288391848073,2025-03-27T01:28:07.000Z,See you in theatres this Eid! https://t.co/XlC2xFkIQ0,4359,3706,56775,868,723,2886434,,"[{'start': 30, 'end': 53, 'url': 'https://t.co/XlC2xFkIQ0', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1905069288391848073/photo/1', 'display_url': 'pic.x.com/XlC2xFkIQ0', 'media_key': '3_1905069275846721536'}, {'start': 30, 'end': 53, 'url': 'https://t.co/XlC2xFkIQ0', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1905069288391848073/photo/1', 'display_url': 'pic.x.com/XlC2xFkIQ0', 'media_key': '3_1905069275846676480'}, {'start': 30, 'end': 53, 'url': 'https://t.co/XlC2xFkIQ0', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1905069288391848073/photo/1', 'display_url': 'pic.x.com/XlC2xFkIQ0', 'media_key': '3_1905069275808976896'}]",,
1904798241759129981,2025-03-26T07:31:04.000Z,"Amar Prem ka Andaaz with AR Murugadoss! #SikandarMeetsGhajini

#AamirKhan 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@NGEMovies @SKFilmsOfficial @ZeeMusicCompany @PenMovies 
@WardaNadiadwala 

#SikandarEid2025
Sikandar In Cinemas from 30th March https://t.co/fFv8J9BUf3",1813,402,11222,38,128,339395,"[{'start': 119, 'end': 132, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 135, 'end': 145, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 146, 'end': 162, 'username': 'SKFilmsOfficial', 'id': '3226892442'}, {'start': 163, 'end': 179, 'username': 'ZeeMusicCompany', 'id': '2381606574'}, {'start': 180, 'end': 190, 'username': 'PenMovies', 'id': '368864562'}, {'start': 192, 'end': 208, 'username': 'WardaNadiadwala', 'id': '79424503'}]","[{'start': 264, 'end': 287, 'url': 'https://t.co/fFv8J9BUf3', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1904798241759129981/video/1', 'display_url': 'pic.x.com/fFv8J9BUf3', 'media_key': '7_1904797169233903616'}]","[{'start': 0, 'end': 18, 'probability': 0.7508, 'type': 'Other', 'normalized_text': 'Amar Prem ka Andaaz'}, {'start': 25, 'end': 37, 'probability': 0.5514, 'type': 'Other', 'normalized_text': 'AR Murugadoss'}, {'start': 41, 'end': 60, 'probability': 0.4646, 'type': 'Person', 'normalized_text': 'SikandarMeetsGhajini'}, {'start': 64, 'end': 72, 'probability': 0.4953, 'type': 'Other', 'normalized_text': 'AamirKhan'}, {'start': 77, 'end': 91, 'probability': 0.5753, 'type': 'Other', 'normalized_text': 'SajidNadiadwala'}, {'start': 96, 'end': 103, 'probability': 0.5579, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 212, 'end': 226, 'probability': 0.5719, 'type': 'Other', 'normalized_text': 'SikandarEid2025'}, {'start': 228, 'end': 235, 'probability': 0.5895, 'type': 'Other', 'normalized_text': 'Sikandar'}]","[{'start': 40, 'end': 61, 'tag': 'SikandarMeetsGhajini'}, {'start': 63, 'end': 73, 'tag': 'AamirKhan'}, {'start': 76, 'end': 92, 'tag': 'SajidNadiadwala'}, {'start': 95, 'end': 104, 'tag': 'Sikandar'}, {'start': 211, 'end': 227, 'tag': 'SikandarEid2025'}]"
1833074643269202266,2024-09-09T09:27:06.000Z,Happy Ganesh Chaturthi https://t.co/Ac7d9Om86v,5808,2650,73139,232,691,1367903,,"[{'start': 23, 'end': 46, 'url': 'https://t.co/Ac7d9Om86v', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1833074643269202266/video/1', 'display_url': 'pic.x.com/Ac7d9Om86v', 'media_key': '13_1833074524645916672'}]","[{'start': 6, 'end': 21, 'probability': 0.8522, 'type': 'Person', 'normalized_text': 'Ganesh Chaturthi'}]",
1826494539441308024,2024-08-22T05:40:07.000Z,"You Are Mine - Stay Tuned

@ayaanagnihotri @VishalMMishra @sanjeevcomposer @HaiderKhanMe #SaajanSingh https://t.co/QQsJfbtbnV",1783,1325,11154,131,129,400006,"[{'start': 27, 'end': 42, 'username': 'ayaanagnihotri', 'id': '1801256557721632768'}, {'start': 43, 'end': 57, 'username': 'VishalMMishra', 'id': '324799522'}, {'start': 58, 'end': 74, 'username': 'sanjeevcomposer', 'id': '924349359616966657'}, {'start': 75, 'end': 88, 'username': 'HaiderKhanMe', 'id': '249329555'}]","[{'start': 102, 'end': 125, 'url': 'https://t.co/QQsJfbtbnV', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1826494539441308024/video/1', 'display_url': 'pic.x.com/QQsJfbtbnV', 'media_key': '13_1826494410680418304'}]","[{'start': 0, 'end': 11, 'probability': 0.93, 'type': 'Other', 'normalized_text': 'You Are Mine'}, {'start': 15, 'end': 24, 'probability': 0.6339, 'type': 'Other', 'normalized_text': 'Stay Tuned'}, {'start': 90, 'end': 100, 'probability': 0.9423, 'type': 'Person', 'normalized_text': 'SaajanSingh'}]","[{'start': 89, 'end': 101, 'tag': 'SaajanSingh'}]"
1841847563944894817,2024-10-03T14:27:33.000Z,Wish u a very Happy Birthday Zeeshan … God bless @zeeshan_iyc,1217,1172,10296,42,62,804989,"[{'start': 49, 'end': 61, 'username': 'zeeshan_iyc', 'id': '928500323253067777'}]",,"[{'start': 29, 'end': 35, 'probability': 0.7836, 'type': 'Other', 'normalized_text': 'Zeeshan'}]",
1931340539829301300,2025-06-07T13:20:41.000Z,Eid Mubarak https://t.co/Dm1GobZImN,5880,5232,101775,485,566,2792081,,"[{'start': 12, 'end': 35, 'url': 'https://t.co/Dm1GobZImN', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1931340539829301300/photo/1', 'display_url': 'pic.x.com/Dm1GobZImN', 'media_key': '3_1931340529692037120'}]",,
1984240236772401357,2025-10-31T12:45:12.000Z,https://t.co/VOONJdTPWl,2874,2223,27713,254,261,928752,,"[{'start': 0, 'end': 23, 'url': 'https://t.co/VOONJdTPWl', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1984240236772401357/photo/1', 'display_url': 'pic.x.com/VOONJdTPWl', 'media_key': '3_1984240228450865152'}, {'start': 0, 'end': 23, 'url': 'https://t.co/VOONJdTPWl', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1984240236772401357/photo/1', 'display_url': 'pic.x.com/VOONJdTPWl', 'media_key': '3_1984240228467662848'}, {'start': 0, 'end': 23, 'url': 'https://t.co/VOONJdTPWl', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1984240236772401357/photo/1', 'display_url': 'pic.x.com/VOONJdTPWl', 'media_key': '3_1984240228467650560'}]",,
1826232186179395975,2024-08-21T12:17:37.000Z,"Teaser Out Tomorrow

@ayaanagnihotri @VishalMMishra @sanjeevcomposer @HaiderKhanMe #SaajanSingh https://t.co/BXon5b5u8q",1658,1306,10902,240,105,524265,"[{'start': 21, 'end': 36, 'username': 'ayaanagnihotri', 'id': '1801256557721632768'}, {'start': 37, 'end': 51, 'username': 'VishalMMishra', 'id': '324799522'}, {'start': 52, 'end': 68, 'username': 'sanjeevcomposer', 'id': '924349359616966657'}, {'start': 69, 'end': 82, 'username': 'HaiderKhanMe', 'id': '249329555'}]","[{'start': 96, 'end': 119, 'url': 'https://t.co/BXon5b5u8q', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1826232186179395975/photo/1', 'display_url': 'pic.x.com/BXon5b5u8q', 'media_key': '3_1826232173415768064'}]","[{'start': 84, 'end': 94, 'probability': 0.9468, 'type': 'Person', 'normalized_text': 'SaajanSingh'}]","[{'start': 83, 'end': 95, 'tag': 'SaajanSingh'}]"
1895055740169241028,2025-02-27T10:17:51.000Z,"Jo dilon par karta hai raj woh aaj kehlata hai Sikandar
 
https://t.co/Bn5NdtKN2z 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

 @iamRashmika #Sathyaraj @TheSharmanJoshi @MsKajalAggarwal @prateikbabbar #AnjiniDhawan @jatinsarna #AyanKhan 

@DOP_Tirru",4168,1690,17236,684,164,1100281,"[{'start': 127, 'end': 140, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 144, 'end': 156, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 168, 'end': 184, 'username': 'TheSharmanJoshi', 'id': '131273680'}, {'start': 185, 'end': 201, 'username': 'MsKajalAggarwal', 'id': '727050288310296576'}, {'start': 202, 'end': 216, 'username': 'prateikbabbar', 'id': '92594089'}, {'start': 231, 'end': 242, 'username': 'jatinsarna', 'id': '72611247'}, {'start': 255, 'end': 265, 'username': 'DOP_Tirru', 'id': '705313987815034881'}]","[{'start': 58, 'end': 81, 'url': 'https://t.co/Bn5NdtKN2z', 'expanded_url': 'https://bit.ly/SikandarFilmTeaser', 'display_url': 'bit.ly/SikandarFilmTe…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1991366375185739780/KrUvlt71?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1991366375185739780/KrUvlt71?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'SIKANDAR Official Film Teaser - Salman Khan, Rashmika | Sajid Nadiadwala | A.R. Murugadoss | EID2025', 'description': 'Sikandar Aa raha hai, this Eid! 🌙 Here’s presenting the Film Teaser of Sikandar! 🔥 Salman Khan As Sanjay Rajkot Rashmika Mandanna As SaisriSathyaraj As Min...', 'unwound_url': 'https://www.youtube.com/watch?v=RouIzAuPGGU&feature=youtu.be'}]",,"[{'start': 84, 'end': 100, 'tag': 'SajidNadiadwala'}, {'start': 103, 'end': 112, 'tag': 'Sikandar'}, {'start': 157, 'end': 167, 'tag': 'Sathyaraj'}, {'start': 217, 'end': 230, 'tag': 'AnjiniDhawan'}, {'start': 243, 'end': 252, 'tag': 'AyanKhan'}]"
1844097705842442284,2024-10-09T19:28:49.000Z,Deeply saddened by the passing of Mr. Ratan Tata.,6063,1884,84529,96,272,1567717,,,"[{'start': 38, 'end': 47, 'probability': 0.5311, 'type': 'Person', 'normalized_text': 'Ratan Tata'}]",
1943678005898862606,2025-07-11T14:25:23.000Z,https://t.co/Epo26x1ctn,3462,1973,38531,268,299,1045317,,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Epo26x1ctn', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1943678005898862606/photo/1', 'display_url': 'pic.x.com/Epo26x1ctn', 'media_key': '3_1943677990833160192'}, {'start': 0, 'end': 23, 'url': 'https://t.co/Epo26x1ctn', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1943678005898862606/photo/1', 'display_url': 'pic.x.com/Epo26x1ctn', 'media_key': '3_1943677990925205504'}, {'start': 0, 'end': 23, 'url': 'https://t.co/Epo26x1ctn', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1943678005898862606/photo/1', 'display_url': 'pic.x.com/Epo26x1ctn', 'media_key': '3_1943677990879346688'}]",,
1825608835144495336,2024-08-19T19:00:39.000Z,"Watch the #AngryYoungMen … Streaming on Prime Video

https://t.co/7sGKfHE2f7 

@PrimeVideoIN @luvsalimkhan @javedakhtarjadu @aliceinandheri #SalmaKhan @FarOutAkhtar @ritesh_sid #ZoyaAkhtar @Kagtireema #AlviraKhanAgnihotri @khanarpita @arbaazSkhan @SohailKhan #KalpanaKutty https://t.co/FNNAoqkFtp",1672,908,9384,45,74,287971,"[{'start': 79, 'end': 92, 'username': 'PrimeVideoIN', 'id': '758172291754823680'}, {'start': 93, 'end': 106, 'username': 'luvsalimkhan', 'id': '714772683884376065'}, {'start': 107, 'end': 123, 'username': 'Javedakhtarjadu', 'id': '122995784'}, {'start': 124, 'end': 139, 'username': 'aliceinandheri', 'id': '61432985'}, {'start': 151, 'end': 164, 'username': 'FarOutAkhtar', 'id': '97865628'}, {'start': 165, 'end': 176, 'username': 'ritesh_sid', 'id': '389974129'}, {'start': 189, 'end': 200, 'username': 'kagtireema', 'id': '816954661'}, {'start': 222, 'end': 233, 'username': 'khanarpita', 'id': '132859239'}, {'start': 234, 'end': 246, 'username': 'arbaazSkhan', 'id': '123774113'}, {'start': 247, 'end': 258, 'username': 'SohailKhan', 'id': '758973302811402240'}]","[{'start': 53, 'end': 76, 'url': 'https://t.co/7sGKfHE2f7', 'expanded_url': 'https://bit.ly/AngryYoungMenOnPrime', 'display_url': 'bit.ly/AngryYoungMenO…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1983448499036532744/vbHwOcDU?format=jpg&name=orig', 'width': 2560, 'height': 1920}, {'url': 'https://pbs.twimg.com/news_img/1983448499036532744/vbHwOcDU?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Watch Angry Young Men Season 1 – Prime Video', 'description': 'Salim-Javed, the legendary screenwriters of 70’s Hindi cinema co-wrote 24 films in 11 years, of which 20 were blockbusters. They created the Angry Young Man the brooding anti-hero who captured the imagination of an entire nation. Like the character, Salim Khan & Javed Akhtar, two outsiders, defied all odds and rose to superstardom. Hindi cinema never saw a cultural collaboration as powerful again.', 'unwound_url': 'https://www.primevideo.com/detail/Angry-Young-Men/0PCKSMVTFQD30VBOCO3CMTDIXJ'}, {'start': 273, 'end': 296, 'url': 'https://t.co/FNNAoqkFtp', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1825608835144495336/photo/1', 'display_url': 'pic.x.com/FNNAoqkFtp', 'media_key': '3_1825608823781941248'}]","[{'start': 11, 'end': 23, 'probability': 0.5133, 'type': 'Other', 'normalized_text': 'AngryYoungMen'}, {'start': 141, 'end': 149, 'probability': 0.8861, 'type': 'Person', 'normalized_text': 'SalmaKhan'}, {'start': 178, 'end': 187, 'probability': 0.7444, 'type': 'Person', 'normalized_text': 'ZoyaAkhtar'}, {'start': 202, 'end': 220, 'probability': 0.9647, 'type': 'Person', 'normalized_text': 'AlviraKhanAgnihotri'}, {'start': 260, 'end': 271, 'probability': 0.4932, 'type': 'Other', 'normalized_text': 'KalpanaKutty'}]","[{'start': 10, 'end': 24, 'tag': 'AngryYoungMen'}, {'start': 140, 'end': 150, 'tag': 'SalmaKhan'}, {'start': 177, 'end': 188, 'tag': 'ZoyaAkhtar'}, {'start': 201, 'end': 221, 'tag': 'AlviraKhanAgnihotri'}, {'start': 259, 'end': 272, 'tag': 'KalpanaKutty'}]"
